Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2021,,Maccone Rosato 17,,,Donato Angiuli,Puglia,,13,Primitivo 90% – altre varietà 10%,Coniglio al forno con funghi,,,89,nd,nd,,,,,17,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Maccone Rosso 17,,,Donato Angiuli,Puglia,,13,Primitivo 90% – altre varietà 10%,Cemento 12 mesi Pecorino di Pienza,,,86,nd,nd,,,,,17,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Moscato Secco Maccone,,,Donato Angiuli,Puglia,,13,Moscato bianco 100%,Fiori di zucca ripieni di ricotta e acciughe,,,86,nd,nd,,,,,17,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Maresco Maccone,,,Donato Angiuli,Puglia,,13,Maresco 100%,"Insalata di polpo, patate e olive",,,82,nd,nd,,,,,17,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Castel Del Monte Bombino Nero Adelphos,,,Donato Angiuli,Puglia,,13,Bombino nero 100%,Risotto ai frutti di mare,,,77,nd,nd,,,,,17,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Primitivo Di Manduria Riserva,,,Antica Masseria Jorche,Puglia,,30,Primitivo 100%,Legno 3 mesi 90 mesi sui lieviti Spaghetti con vongole e bottarga,,,89,nd,nd,,,,,16,35,,Acciaio 12 mesi e,,,"Legno 12 mesi Rubino compatto con barlumi granato. Naso che spazia dall’marena al cioccolato fondente, dalla foglia di tè al tabacco, poi polvere di caffè e vaniglia. Al palato è robusto, polposo, denso di frutto, equilibrato anche grazie al sostegno di un tannino cesellato. Nell’epilogo echi fruttati e tostati. Strudel di porcini e zucca con crema al Parmigiano. SPUMANTE METODO CLASSICO BRUT Bianco Igp Metodo Classico Bianco d’Alessano 75%, Minutolo 25% Alc. 12% | € 27 | Bt. 3.500 | Ferm. Acciaio | Mat.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Fiano E Bianco D’Alessano,,,Antica Masseria Jorche,Puglia,,30,Minutolo 75% – Bianco d’Alessano 25%,Spiedo di seppioline ai ferri,,,77,nd,nd,,,,,16,35,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Primitivo Di Manduria Chiodi Di Garofano,,,Antico Palmento,Puglia,,24,Primitivo 100%,Caciocavallo Silano,,,86,nd,nd,,,,,16,5,,Cemento 48 mesi,,,"Rosso granato con orlo dal color mattone. Il quadro olfattivo ha un’impostazione tradizionale, con cenni di ciliegia in confettura, fico secco, cioccolato fondente, tabacco biondo, spezie dolci ed eucalipto. Poderosa la beva, avvolgente, sorretta da decisa spinta tannica. Evoluzione lunga e coerente.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Primitivo Di Manduria Acini Spargoli Riserva,,,Antico Palmento,Puglia,,24,Primitivo 100%,Legno 12 mesi Arrosto di tacchino lardellato,,,86,nd,nd,,,,,16,5,,Cemento 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Laicale,,,Apollonio 1870,Puglia,,18,Chardonnay 100%,Rombo al forno con patate e carciofi,,,91,nd,nd,,,,,14,10,,Legno 12 mesi,,,"Giallo dorato lucente. Si annuncia con trame di melone, ananas e banana, unite indizi di acacia, mimosa e petalo di rosa, su un tappeto di vaniglia, cioccolato bianco ed essenze balsamiche. Il sorso è ampio, rotondo, ravvivato da una succosa spalla acida; notevole la persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Susumaniello Elfo,,,Apollonio 1870,Puglia,,18,Susumaniello 100%,Guanciale di vitello alle erbe aromatiche,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Negroamaro Rosato Elfo,,,Apollonio 1870,Puglia,,18,Negroamaro 100%,Zuppa di pesce,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Salice Salentino Bianco Mani Del Sud,,,Apollonio 1870,Puglia,,18,Chardonnay 80% – Sauvignon 20%,e Legno 3 mesi Insalata di pollo e verdure,,,86,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Terragnolo,,,Apollonio 1870,Puglia,,18,Primitivo 100%,Spezzatino di manzo,,,86,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Bianco D’Alessano Elfo,,,Apollonio 1870,Puglia,,18,Bianco d’Alessano 100%,Sformato di patate e prosciutto cotto,,,86,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Primitivo Di Manduria Dolce Naturale,,,Attanasio Giuseppe,Puglia,,27,Primitivo 100%,Sachertorte,,,91,nd,nd,,,,,,2,,Acciaio 36 mesi,,,"Manto granato fitto. Profilo olfattivo intenso e ammaliante con nitidi segnali di fico secco, prugna in confettura, alloro, menta e tabacco dolce. Assaggio di incredibile spessore, profondo, vellutato, di calibrata dolcezza, sostenuto dovere da tannino setoso. Impagabile lunghissima scia finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Primitivo Di Manduria Riserva,,,Attanasio Giuseppe,Puglia,,27,Primitivo 100%,Legno 36 mesi e Cemento 3 mesi Canestrato pugliese,,,89,nd,nd,,,,,,2,,Acciaio 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Primitivo Di Manduria Dolce Naturale Passito,,,Attanasio Giuseppe,Puglia,,27,Primitivo 100%,Panpepato,,,89,nd,nd,,,,,,2,,Acciaio 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Primitivo Rosato,,,Attanasio Giuseppe,Puglia,,27,Primitivo 100%,Terracotta 2 mesi Brodetto all'anconetana,,,89,nd,nd,,,,,,2,,Acciaio 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Gioia Del Colle Primitivo Casaboli Riserva,,,Cantine Barsento,Puglia,,33,Primitivo 100%,Faraona arrosto con salsa di frutti di bosco,,,89,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,"e Legno 12 mesi Drappeggio rubino compatto. Il naso intercetta suggestioni di marasca, mirtillo, ribes nero, fico secco e carruba, accompagnati dalla liquirizia, con noce moscata e pepe bianco su sfondo floreale e balsamico. Gusto pieno, energico, equilibrato. Scia finale durevole con rimandi di frutta scura.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Magilda,,,Cantine Barsento,Puglia,,33,Malvasia 80% – Negroamaro 20%,Insalata di pollo e verdure,,,86,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,W’Heart Rosato,,,Cantine Barsento,Puglia,,33,Primitivo 100%,Carré di maiale alle prugne,,,86,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Il Paturno,,,Cantine Barsento,Puglia,,33,Primitivo 100%,Straccetti di vitello al rosmarino,,,82,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Pàndaro,,,Cantine Barsento,Puglia,,33,Fiano 100%,Cartoccio di pescatrice agli agrumi,,,82,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,W’Heart Verdeca,,,Cantine Barsento,Puglia,,33,Verdeca 100%,Triglie in guazzetto,,,82,nd,nd,,,,,12,10,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,L’Insolito,,,Michele Biancardi,Puglia,,13,Minutolo 100%,Salmone al timo,,,89,nd,nd,,,,,12,10,,Acciaio 3 mesi,,,"Si presenta su tonalità paglierine con luci verdoline. Profilo aromatico terso, con indizi di pesca bianca, albicocca, fiori di acacia e bergamotto. In bocca è gradevolissimo, fresco, sapido e di giusta persistenza su racconti d’argume.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Mille Ceppi,,,Michele Biancardi,Puglia,,13,Nero di Troia 100%,Terracotta 12 mesi Guanciale di vitello alle erbe aromatiche,,,86,nd,nd,,,,,12,10,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Anima Di Nero,,,Michele Biancardi,Puglia,,13,Nero di Troia 100%,Costolette di maiale alla brace,,,82,nd,nd,,,,,12,10,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Rosalia,,,Michele Biancardi,Puglia,,13,Nero di Troia 100%,Orata all'acqua pazza,,,82,nd,nd,,,,,12,10,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Nero Di Troia Gold,,,Biocantina Giannattasio,Puglia,,25,Nero di Troia 100%,Anatra ai funghi,,,89,nd,nd,,,,,13,2,,Acciaio 9 mesi e,,,"Legno 9 mesi Granato trasparente e luminoso. Al naso elegie di lampone, prugna, rabarbaro, viola appassita, coriandolo, china e alloro. Al palato è delicato, dritto, modellato da un tannino energico ma di squisita fattura. Elegante e persistente, chiude con epilogo sapido e riverberi di radice di liquirizia.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Nero Di Troia,,,Biocantina Giannattasio,Puglia,,25,Nero di Troia 100%,Tordi in salmì,,,89,nd,nd,,,,,13,2,,Acciaio 9 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Funambolo,,,Biocantina Giannattasio,Puglia,,25,Nero di Troia 100%,Insalata di mare,,,82,nd,nd,,,,,13,2,,Acciaio 9 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Nardò Rosato Danze Della Contessa,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Negroamaro 80% – Malvasia nera 20%,Tortelli di branzino con salsa d’astice,,,89,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,"Un cerasuolo intenso, di luce cristallina sprigiona godibili effusioni di rosa, ciliegia fresca ed erbette aromatiche. Il gusto è pieno e rotondo, eppure dinamico e adeguatamente rinfrescato dalla giusta acidità. Appassionante l’estensione aromatica, carezzata da ricordi di frutti rossi.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Primitivo Baia Di Uluzzo,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Primitivo 100%,Fiorentina alla brace,,,86,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Nardò Rosato Narthos,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Negroamaro 100%,Zuppa di legumi e cereali,,,86,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Narthos,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Moscato 100%,Sarde beccafico,,,86,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Nardò Rosso Riserva Narthos,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Negroamaro 80% – Malvasia nera 20%,Straccetti di cavallo,,,86,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Nardò Rosso Danze Della Contessa,,,Az. Agr. Vitivinicola Bonsegna Alessandro,Puglia,,8,Negroamaro 80% – Malvasia nera 20%,e Legno 6 mesi Capocollo di Martina Franca,,,82,nd,nd,,,,,13,15,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Calarosa,,,Borgo Turrito,Puglia,,12,Nero di Troia 100%,Triglie in guazzetto,,,89,nd,nd,,,,,13,40,,Acciaio 3 mesi,,,"Cerasuolo squillante. La fine tavolozza olfattiva si compone di pennellate di chicchi di melagrana, fragolina di bosco, pepe rosa, bacche di ginepro e confetto alle mandorle, in un’atmosfera balsamica. Il sorso è insieme arrotondato, fresco e brioso, ben bilanciato. Chiusura succosa e durevole.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Dodiciventuno,,,Borgo Turrito,Puglia,,12,Nero di Troia 100%,Legno 12 mesi Straccetti di vitello al rosmarino,,,86,nd,nd,,,,,13,40,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Terra Cretosa Rosato,,,Borgo Turrito,Puglia,,12,Nero di Troia 50% – Primitivo 50%,Paccheri con salsa di pomodoro e basilico,,,82,nd,nd,,,,,13,40,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Effe Chardonnay,,,Botromagno Vigneti & Cantine,Puglia,,16,Chardonnay 100%,Sushi e sashimi,,,89,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,"Paglierino con gemme dorate. Corredo aromatico copioso: si parte dalle tracce di pesca bianca, mela, agrumi e frutta esotica per approdare segnali di biancospino, menta ed erbe aromatiche. In bocca freschezza e sapidità duettano in perfetto equilibrio, in un lungo intreccio citrino e balsamico.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,5 Uve Rosse,,,Botromagno Vigneti & Cantine,Puglia,,16,Aglianico 20% – Cabernet 20% – Merlot 20% – Nero di Troia 20% –,Manzo brasato con olive e porri,,,86,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Rosé Di Lulù,,,Botromagno Vigneti & Cantine,Puglia,,16,Nero di Troia 100%,Risotto alla pescatora,,,86,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Gravina Bianco,,,Botromagno Vigneti & Cantine,Puglia,,16,Greco 60% – Malvasia bianca 40%,Ricciola al forno con capperi e pomodori ciliegino,,,82,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,L’Elite,,,Botromagno Vigneti & Cantine,Puglia,,16,Nero di Troia 100%,Costata di manzo alla griglia,,,77,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Effe Verdeca,,,Botromagno Vigneti & Cantine,Puglia,,16,Verdeca 100%,Seppie in umido con piselli,,,77,nd,nd,,,,,12,3,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Acheta,,,Caiaffa Vini,Puglia,,11,Negroamaro 100%,Calamarata con ragù di pesce spada,,,89,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,"Rosa tenue con scintillio ramato. Affresco olfattivo che propone intarsi di ginestrone, susina, garofano, e rifiniture di anice e lemongrass. Assaggio di struttura, equilibrato, pieno, polposo, con acidità e sapidità in bella evidenza; durevole finale fruttato.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Fiano,,,Caiaffa Vini,Puglia,,11,Fiano 100%,Zuppa di pesce,,,89,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Carabus,,,Caiaffa Vini,Puglia,,11,Chardonnay 50% – Fiano 50%,Linguine allo scoglio,,,82,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Primitivo,,,Caiaffa Vini,Puglia,,11,Primitivo 100%,Filetto di manzo in crosta alle erbette,,,82,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Negroamaro,,,Caiaffa Vini,Puglia,,11,Negroamaro 100%,Spezzatino di manzo,,,82,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Rosé Brut,,,Caiaffa Vini,Puglia,,11,Nero di Troia 100%,6 mesi sui lieviti Tartare di gamberi,,,82,nd,nd,,,,,13,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Mjère Rosato,,,Michele Calò e Figli,Puglia,,17,Negroamaro 90% – Malvasia nera 10%,Sauté di cozze,,,86,nd,nd,,,,,14,18,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Mjère Bianco,,,Michele Calò e Figli,Puglia,,17,Verdeca 70% – Chardonnay 30%,Cappesante gratinate,,,82,nd,nd,,,,,14,18,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Primitivo Di Manduria Li Cameli Riserva,,,Erminio Campa,Puglia,,32,Primitivo 100%,Bocconcini di cinghiale con salsa di prugne,,,91,nd,nd,,,,,16,2,,Acciaio 12 mesi e,,,"Legno 12 mesi Mantello granato. Spartito odoroso opulento, con magnifiche espressioni di prugna matura, ciliegia sotto spirito, fico secco, tabacco biondo, cioccolato fondente e pepe nero. Sontuoso, d’incredibile temperamento e spessore il palato, corroborato da tannino energico e setoso. Mirabile la progressione aromatica.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Primitivo Di Manduria Li Cameli,,,Erminio Campa,Puglia,,32,Primitivo 100%,Stracotto d'asino,,,89,nd,nd,,,,,16,2,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Duca D’Aragona,,,Candido,Puglia,,20,Negroamaro 80% – Montepulciano 20%,Tordi in salmì,,,91,nd,nd,,,,,14,25,,Acciaio 6 mesi e,,,"Legno 12 mesi Luminoso granato con nuance rubino. Il corredo olfattivo apre su toni di caffè tostato e amarena; seguire sentori di cuoio, rosmarino e spezie dolci, su sfondo mentolato balsamico. Il sorso, denso e vellutato, si avvale di una solida ed elegante trama tannica. Nel lungo finale echi di tostatura.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Salice Salentino Rosso Immensum Riserva,,,Candido,Puglia,,20,Negroamaro 100%,e Legno 12 mesi Carré di vitello alle erbe aromatiche,,,86,nd,nd,,,,,14,25,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Salice Salentino Rosso La Carta Riserva,,,Candido,Puglia,,20,Negroamaro 95% – Malvasia nera 5%,e Legno 10 mesi Nodini di cinta senese lardellati al forno,,,86,nd,nd,,,,,14,25,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Cappello Di Prete,,,Candido,Puglia,,20,Negroamaro 100%,e Legno 8 mesi Straccetti di vitello al rosmarino,,,86,nd,nd,,,,,14,25,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Luminosìa,,,Candido,Puglia,,20,Chardonnay 100%,Filetto di orata in crosta di mandorle e patate,,,86,nd,nd,,,,,14,25,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Drùmon Negroamaro,,,Cannito,Puglia,,13,Negroamaro 100%,Costolette di maiale alla brace,,,89,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,"Rosso amaranto. Tavolozza olfattiva nitida ed espressiva, che effonde suggestioni di marasca, rosa, geranio e legno di sandalo. Agile la beva, tannini intessuti con eleganza, amalgama gusto-olfattivo appagante, e un percorso molto lungo e piacevole che sfocia con coerenza su stille di spezie dolci.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Drùmon Rosato,,,Cannito,Puglia,,13,Primitivo 60% – Montepulciano 30% – Negroamaro 10%,Zuppa di pesce,,,89,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Gioia Del Colle Primitivo Drùmon Riserva,,,Cannito,Puglia,,13,Primitivo 100%,Legno 24 mesi Manzo brasato con funghi,,,89,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Drùmon Mehi Fiano,,,Cannito,Puglia,,13,Fiano 100%,Crostini con burro e alici,,,86,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Gioia Del Colle Primitivo Drùmon,,,Cannito,Puglia,,13,Primitivo 100%,Legno 6 mesi Scaloppa di vitello con asparagi trifolati,,,86,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Drùmon Mehi Rosato,,,Cannito,Puglia,,13,Primitivo 60% – Montepulciano 30% –,Guazzetto di moscardini,,,82,nd,nd,,,,,14,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Teresa Manara Chardonnay Quattordici Settembre,,,Cantele,Puglia,,11,Chardonnay 100%,Spaghetti con vongole e bottarga,,,89,nd,nd,,,,,14,40,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Susumaniello Rohesia,,,Cantele,Puglia,,11,Susumaniello 90% – Negroamaro 10%,Anatra ai funghi,,,89,nd,nd,,,,,14,40,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Primitivo Rosso Cantele,,,Cantele,Puglia,,11,Primitivo 100%,Maltagliati con funghi porcini,,,89,nd,nd,,,,,14,40,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Rohesia Spumante Metodo Classico,,,Cantele,Puglia,,11,Negroamaro 100%,60 mesi sui lieviti Polpette di pesce d'acqua dolce,,,86,nd,nd,,,,,14,40,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Patitari,,,Cantina Coppola 1489,Puglia,,25,Primitivo 100%,Agnello al forno con rosmarino,,,89,nd,nd,,,,,14,3,,Acciaio 12 mesi e,,,"Legno 24 mesi Mantello granato di pregiata stoffa. Al naso ouverture di ciliegia macerata nell’alcol e pot-pourri di fiori secchi; incalzano poi erbe profumate, eucalipto, anice stellato, pepe nero e cannella. Bocca energica, corroborata da un tannino serico; chiosa godibile tra ventate di radice di liquirizia.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Coppola Dosaggio Zero,,,Cantina Coppola 1489,Puglia,,25,Negroamaro 100%,"45 mesi sui lieviti Frittura di calamari, gamberi e zucchine",,,86,nd,nd,,,,,14,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Alezio Rosso Doxi,,,Cantina Coppola 1489,Puglia,,25,Negroamaro 80% – Malvasia nera 20%,Legno 24 mesi Cosciotto di maiale farcito,,,86,nd,nd,,,,,14,3,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Coppola Brut,,,Cantina Coppola 1489,Puglia,,25,Negroamaro 100%,36 mesi sui lieviti Insalata di astice e avocado,,,86,nd,nd,,,,,14,3,,Acciaio 12 mesi e,,,,Italy,,,
