Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2016,,Aglianico Del Vulture Masqito Gold,,,Colli Cerentino,Basilicata,,45,Aglianico del Vulture 100%,Piccione ai porcini e tartufo nero,,,91,nd,nd,,,,,13,3,,Legno 48 mesi,,,"Rubino impenetrabile. Al naso inebria con un effluvio di confetture di mirtilli e ciliegia scura; seguire tabacco, liquirizia, pepe nero e macchia mediterranea. Bocca robusta, sontuosa, intarsiata da un tannino raffinato, energico e levigato. Interminabile tra riverberi fruttati e speziati.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Philos,,,Colli Cerentino,Basilicata,,45,Falanghina 100%,Filetto di orata in crosta di mandorle e patate,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Rosentino,,,Colli Cerentino,Basilicata,,45,Aglianico del Vulture 100%,Acciaio 6 mesi Guazzetto di fasolari,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,Calamarata con ragù di pesce spada. PERLE DI CERENTINO ROSÉ Rosato Metodo Martinotti Aglianico 100% Alc. 12% | € 14 | Bt. 3.000 | Ferm. Acciaio | Mat.,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Aglianico Del Vulture Masqito Gold,,,Colli Cerentino,Basilicata,,45,,,,,91,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Philos,,,Colli Cerentino,Basilicata,,45,,,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Aglianico Del Vulture Superiore Vetusto,,,Consorzio Viticoltori Associati del Vulture,Basilicata,,18,Aglianico del Vulture 100%,,,,89,nd,nd,,,,,14,18,,   Acciaio    6    mesi    e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Aglianico Del Vulture Carpe Diem,,,Consorzio Viticoltori Associati del Vulture,Basilicata,,18,Aglianico del Vulture 100%,Legno 24 mesi Cinghiale in umido,,,89,nd,nd,,,,,14,18,,   Acciaio    6    mesi    e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Aglianico Del Vulture,,,Consorzio Viticoltori Associati del Vulture,Basilicata,,18,Aglianico del Vulture 100%,"Il Carpe Diem, sempre fedele nel farsi portavoce di identità e tradizione, e il Vetusto, notevole in complessità e pienezza di gusto",,,86,nd,nd,,,,,14,18,,   Acciaio    6    mesi    e,,,"Legno 6 mesi Pappardelle con sugo di lepre. Fondata negli anni Settanta, la cantina di Barile è una realtà storica profondamente radicata nel territorio del Vulture. Con i suoi settanta ettari di vigneto, rappresenta una buona fetta del comparto vitivinicolo regionale. Lo spirito consortile, oramai consolidato nel tempo, testimonia gli ottimi risultati raggiunti in quest’edizione, dove sono state presentate tre versioni dell’aglianico, quasi rimarcare la versatilità del vitigno nelle diverse lavorazioni.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Aglianico Del Vulture Superiore Vetusto,,,Consorzio Viticoltori Associati del Vulture,Basilicata,,18,,,,,91,nd,nd,,,,,14,18,,   Acciaio    6    mesi    e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2014,,Aglianico Del Vulture Carpe Diem,,,Consorzio Viticoltori Associati del Vulture,Basilicata,,18,,,,,89,nd,nd,,,,,14,18,,   Acciaio    6    mesi    e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Aglianico Del Vulture Caselle,,,Casa Vinicola D’Angelo,Basilicata,,40,Aglianico del Vulture 100%,Spezzatino di manzo,,,86,nd,nd,,,,,,40,,Legno 24 mesi e,,,"Cemento 24 mesi Una filigrana granato anticipa i tipici profumi di amarene, ciliegia e ribes, poi una tenue essenza di violetta, cuoio, caffè e pepe, infine pietra lavica. La bocca è intensa, ancora leggermente tesa nel tannino ma di ottima prospettiva evolutiva. Superbo l’epilogo sui ricordi di erbe amare.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture,,,Casa Vinicola D’Angelo,Basilicata,,40,Aglianico del Vulture 100%,Canestrato pugliese,,,82,nd,nd,,,,,,40,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Aglianico Del Vulture Tecum,,,Casa Vinicola D’Angelo,Basilicata,,40,,,,,89,nd,nd,,,,,,40,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Canneto,,,Casa Vinicola D’Angelo,Basilicata,,40,,,,,86,nd,nd,,,,,,40,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Balconara,,,Donato D’Angelo,Basilicata,,18,Aglianico del Vulture 50% – Cabernet sauvignon 50%,Pasta alla Norma,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,"Splendida veste rubino; esordisce con gli emblematici sentori di marasca, mirtillo nero, fiori rossi macerati, poi orme vegetali, delicata balsamicità e stille ferrose sul finale. Sorprende il gusto per la freschezza e i tannini ben cesellati; ottima struttura e persistenza fruttata.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Donato D’Angelo,,,Donato D’Angelo,Basilicata,,18,Aglianico del Vulture 100%,Caciocavallo podolico,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Calice,,,Donato D’Angelo,Basilicata,,18,Aglianico del Vulture 100%,Pappardelle al ragù di cinghiale,,,86,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Aglianico Del Vulture Donato D’Angelo,,,Donato D’Angelo,Basilicata,,18,,,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Balconara,,,Donato D’Angelo,Basilicata,,18,,,,,89,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Aglianico Del Vulture Superiore Eleano,,,Eleano,Basilicata,,35,Aglianico del Vulture 100%,Maialino in agrodolce,,,91,nd,nd,,,,,13,10,,Acciaio 6 mesi e,,,"Legno 24 mesi Rubino intenso. Splendido racconto olfattivo, composito e variegato. Spunti balsamici ed erbe officinali, poi confettura e gelatina di frutti rossi, infine una trama speziata, delicata e dolce. Il sapore è vigoroso; tannino setoso e gustosa sapidità danno al gusto slancio ed equilibrio. Persistente.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Fedra,,,Eleano,Basilicata,,35,Malvasia bianca di Basilicata 100%,Linguine allo scoglio,,,89,nd,nd,,,,,13,10,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Arianna,,,Eleano,Basilicata,,35,Aglianico del Vulture 100%,Zuppa di pesce,,,86,nd,nd,,,,,13,10,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Aglianico Del Vulture Superiore Eleano,,,Eleano,Basilicata,,35,,,,,91,nd,nd,,,,,13,10,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Aglianico Del Vulture Dioniso,,,Eleano,Basilicata,,35,,,,,89,nd,nd,,,,,13,10,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Titolo,,,Elena Fucci,Basilicata,,33,Aglianico del Vulture 100%,Bocconcini di cinghiale con salsa di prugne,,,91,nd,nd,,,,,14,24,,Legno 12 mesi,,,"Notevole consistenza, veste rubino. Naso deciso: pot-pourri di rose e viole in gara con visciole, more di gelso ed echi di sottobosco con soffuse sensazioni terrose e toni balsamici. Palato fresco per nulla turbato dalla lieve astringenza tannica; intriganti gli aromi di bocca di piccoli frutti e spezie.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Sceg,,,Elena Fucci,Basilicata,,33,Aglianico del Vulture 100%,Fettuccine al ragù d’agnello,,,86,nd,nd,,,,,14,24,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Titolo Pink Edition,,,Elena Fucci,Basilicata,,33,Aglianico del Vulture 100%,"Naturalmente tutte le aspettative erano rivolte alla nuova edizione del Titolo, annata 2020; gli assaggi non hanno deluso quest’attesa facendogli ottenere meritatamente le Quattro Viti",,,86,nd,nd,,,,,14,24,,Legno 12 mesi,,,"Risotto con seppie e burrata. L’assortimento dell’azienda di Elena Fucci, tradizionalmente legato una sola etichetta di Aglianico del Vulture, da alcuni anni si è ampliato con nuovi vini, alcuni dei quali vengono per la prima volta presentati in quest’edizione della Guida. Segnaliamo lo Sceg 2020, un aglianico entry level di grande modernità, e il Titolo Pink Edition 2021 che segna l’esordio della cantina nel mondo dei vini rosati.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Aglianico Del Vulture Titolo,,,Elena Fucci,Basilicata,,33,,,,,91,nd,nd,,,,,14,24,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Aglianico Del Vulture Superiore Daginestra,,,Grifalco,Basilicata,,34,Aglianico del Vulture 100%,Sella di coniglio al tartufo con timballo di patate,,,91,nd,nd,,,,,13,7,,Legno 18 mesi,,,"Rubino vivido. Grande finezza: esordio con richiami di macchia mediterranea, poi ciliegie e bacche macerate, pepe verde e tabacco. Un sorso straordinario per eleganza e complessità. In bocca sfoggia nerbo e vigore, di ottima acidità con tannini ben cesellati e un interminabile finale fruttato.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Aglianico Del Vulture Superiore Damaschito,,,Grifalco,Basilicata,,34,Aglianico del Vulture 100%,Cinghiale arrosto con castagne,,,89,nd,nd,,,,,13,7,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Grifalco,,,Grifalco,Basilicata,,34,Aglianico del Vulture 100%,Legno 12 mesi Guanciale di vitello in umido con patate,,,89,nd,nd,,,,,13,7,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Gricos,,,Grifalco,Basilicata,,34,Aglianico del Vulture 100%,Legno 12 mesi Trippa in umido,,,86,nd,nd,,,,,13,7,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Macarico,,,Macarico Vini,Basilicata,,28,Aglianico del Vulture 100%,Pluma di maialino Bellota con cipolle caramellate,,,89,nd,nd,,,,,14,6,,Legno 12 mesi,,,"Carminio profondo, luminoso. L’impronta olfattiva regala piccoli frutti neri di rovo, ricordi di tabacco, una spolverata di pepe ed effluvi balsamici. Il sorso, animato da un’acidità in sintonia con la fitta trama tannica, è disinvolto. Appagante la lunga chiusura fruttata.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Aglianico Del Vulture Macarì,,,Macarico Vini,Basilicata,,28,Aglianico del Vulture 100%,Rigatoni al ragù bianco di carne,,,86,nd,nd,,,,,14,6,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Rosso Del Vulcano,,,Macarico Vini,Basilicata,,28,Aglianico del Vulture 100%,Zuppa di legumi e cereali,,,86,nd,nd,,,,,14,6,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Xinestra,,,Macarico Vini,Basilicata,,28,Aglianico del Vulture 25% – Chardonnay 25% – Malvasia 25% –,Risotto agli scampi,,,82,nd,nd,,,,,14,6,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Aglianico Del Vulture Superiore Martino Riserva,,,Martino,Basilicata,,35,Aglianico del Vulture 100%,Filetto di manzo in crosta alle erbette,,,91,nd,nd,,,,,14,1,,Legno 24 mesi e,,,"Cemento 12 mesi Rubino su scie granato. L’olfatto è incentrato su aromi di caffè, pepe nero, bacca di ginepro, cioccolato e cannella; segue la frutta in composta di ciliegia e mirtillo, fiori essiccati e menta. Sorso avvolgente, tannino modulato e sottile, rinvigorito da freschezza e sapidità. Durevoli e numerosi gli aromi.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Aglianico Del Vulture Bel Poggio,,,Martino,Basilicata,,35,Aglianico del Vulture 100%,Cemento 24 mesi Spezzatino di manzo,,,86,nd,nd,,,,,14,1,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Sincerità,,,Martino,Basilicata,,35,Aglianico del Vulture 90% – altre varietà 10%,Risotto al nero di seppia con seppie croccanti,,,86,nd,nd,,,,,14,1,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2012,,Aglianico Del Vulture Superiore Martino Riserva,,,Martino,Basilicata,,35,,,,,91,nd,nd,,,,,14,1,,Legno 24 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Aglianico Del Vulture Oraziano,,,Martino,Basilicata,,35,,,,,89,nd,nd,,,,,14,1,,Legno 24 mesi e,,,,Italy,,,
